Year	Plot	Yearday	Point	TreeSpecies	Sample	NumCaterpillars	Length_mm	CaterpillarBiomass_ma	 CaterpillarFamily	Comments
2011	BS	167	M3	Striped-Maple	1	0	 	0	 	
2011	BS	167	M3	White_Ash	1	0	 	0	 	
2011	BS	167	M3	Red-Oak	1	0	 	0	 	
2011	BS	167	M3	Red-Oak	2	0	 	0	 	
2011	BS	167	M5	Red-Oak	2	0	 	0	 	
2011	BS	167	M5	Red-Oak	1	0	 	0	 	
2011	BS	167	M5	Red-Maple	1	0	 	0	 	
2011	BS	167	M5	Red-Maple	2	0	 	0	 	
2011	BS	167	M5	Striped-Maple	2	0	 	0	 	
2011	BS	167	M5	Striped-Maple	1	0	 	0	 	
2011	BS	167	M5	Pignut-Hickory	1	0	 	0	 	
2011	BS	167	M5	Pignut-Hickory	2	0	 	0	 	
2011	BS	167	M5	Serviceberry	2	0	 	0	 	
2011	BS	167	M5	Serviceberry	1	0	 	0	 	
2011	BS	167	M5	American-Chestnut	1	0	 	0	 	
2011	BS	167	M5	American-Chestnut	2	0	 	0	 	
2011	BS	167	M5	Black-Locust	2	0	 	0	 	
2011	BS	167	M5	Black-Locust	1	0	 	0	 	
2011	BS	167	M5	Black-Gum	1	0	 	0	 	
2011	BS	167	M5	Black-Gum	2	0	 	0	 	
2011	BS	167	M5	Fraser-Magnolia	2	0	 	0	 	
2011	BS	167	M5	Fraser-Magnolia	1	0	 	0	 	
2011	BS	167	M5	Tulip-Poplar	1	0	 	0	 	
2011	BS	167	M5	Mountain-Winterberry	1	0	 	0	 	
2011	BS	167	M7	Witch-Hazel	1	0	 	0	 	
2011	BS	167	M7	Witch-Hazel	2	0	 	0	 	
2011	BS	168	M15	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	168	M15	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	168	M15	Sugar-Maple	1	0	 	0	 	
2011	BS	168	M15	Sugar-Maple	2	0	 	0	 	
2011	BS	168	M15	Dogwood spp.	1	0	 	0	 	
2011	BS	168	M15	American-Beech	1	0	 	0	 	
2011	BS	168	M15	American-Beech	2	0	 	0	 	
2011	BS	168	M15	American-Chestnut	2	0	 	0	 	
2011	BS	168	M15	American-Chestnut	1	0	 	0	 	
2011	BS	168	M15	Red-Maple	1	0	 	0	 	
2011	BS	168	M15	Red-Maple	2	1	33	40.82599637	Geometrid	
2011	BS	168	M15	Mountain-Winterberry	1	0	 	0	 	
2011	BS	168	M15	Fraser-Magnolia	1	0	 	0	 	
2011	BS	168	M15	Yellow-Birch	1	0	 	0	 	
2011	BS	168	M15	Yellow-Birch	2	0	 	0	 	
2011	BS	168	M15	Striped-Maple	1	0	 	0	 	
2011	BS	168	M15	Serviceberry	1	0	 	0	 	
2011	BS	168	M15	Black-Cherry	1	0	 	0	 	
2011	BS	168	M17	Serviceberry	1	0	 	0	 	
2011	BS	168	M17	Serviceberry	2	0	 	0	 	
2011	BS	168	M17	American-Chestnut	2	0	 	0	 	
2011	BS	168	M17	American-Chestnut	1	0	 	0	 	
2011	BS	168	M17	Red-Maple	1	0	 	0	 	
2011	BS	168	M17	Red-Maple	2	0	 	0	 	
2011	BS	168	M17	Fraser-Magnolia	2	0	 	0	 	
2011	BS	168	M17	Fraser-Magnolia	1	0	 	0	 	
2011	BS	168	M17	Black-Cherry	1	1	15	5.092615825	Noctuid	
2011	BS	168	M17	Black-Cherry	2	1	10	1.746063329	Tortricid/Pyraloid	
2011	BS	168	M17	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	168	M17	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	168	M17	Sugar-Maple	1	0	 	0	 	
2011	BS	168	M17	Sugar-Maple	2	0	 	0	 	
2011	BS	168	M17	Mountain-Winterberry	2	0	 	0	 	
2011	BS	168	M17	Mountain-Winterberry	1	0	 	0	 	
2011	BS	168	M19	Sassafras	1	0	 	0	 	
2011	BS	168	M19	Sassafras	2	0	 	0	 	
2011	BS	168	M19	Red-Oak	2	0	 	0	 	
2011	BS	168	M19	Red-Oak	1	0	 	0	 	
2011	BS	168	M19	American-Chestnut	1	0	 	0	 	
2011	BS	168	M19	American-Chestnut	2	0	 	0	 	
2011	BS	168	M19	Basswood	1	0	 	0	 	
2011	BS	168	M19	Tulip-Poplar	1	0	 	0	 	
2011	BS	168	M19	Serviceberry	1	0	 	0	 	
2011	BS	168	M19	Serviceberry	2	0	 	0	 	
2011	BS	168	M19	Red-Maple	2	0	 	0	 	
2011	BS	168	M19	Red-Maple	1	0	 	0	 	
2011	BS	168	M19	Cucumber-Magnolia	1	1	15	5.092615825	Tortricid/Pyraloid	
2011	BS	168	M19	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	168	M19	Black-Cherry	1	1	7	0.680955633	Geometrid	
2011	BS	168	M19	Black-Cherry	1	1	9	1.322087552	Geometrid	
2011	BS	168	M19	Black-Cherry	2	0	 	0	 	
2011	BS	168	M19	Mountain-Winterberry	1	0	 	0	 	
2011	BS	168	M19	Black-Birch	1	0	 	0	 	
2011	BS	168	M19	Fraser-Magnolia	1	0	 	0	 	
2011	BS	168	M19	Pignut-Hickory	1	0	 	0	 	
2011	BS	168	M21	American-Chestnut	1	0	 	0	 	
2011	BS	168	M21	Black-Gum	1	0	 	0	 	
2011	BS	168	M21	Black-Gum	2	0	 	0	 	
2011	BS	168	M21	Serviceberry	1	0	 	0	 	
2011	BS	168	M23	Black-Cherry	1	0	 	0	 	
2011	BS	168	M23	Black-Birch	1	0	 	0	 	
2011	BS	168	M23	Black-Birch	2	0	 	0	 	
2011	BS	168	M23	Tulip-Poplar	1	0	 	0	 	
2011	BS	168	M23	Tulip-Poplar	2	0	 	0	 	
2011	BS	168	M23	Red-Maple	1	0	 	0	 	
2011	BS	168	M23	Red-Maple	2	0	 	0	 	
2011	BS	168	M23	Red-Oak	1	0	 	0	 	
2011	BS	168	M23	Red-Oak	2	0	 	0	 	two trees for 50 leaf sample
2011	BS	168	M25	American-Beech	2	0	 	0	 	
2011	BS	168	M25	American-Beech	1	0	 	0	 	
2011	BS	168	M25	Buckeye	1	0	 	0	 	
2011	BS	168	M25	Buckeye	2	0	 	0	 	
2011	BS	168	M25	Black-Birch	1	0	 	0	 	
2011	BS	168	M25	Sugar-Maple	1	0	 	0	 	
2011	BS	168	M25	Sugar-Maple	2	0	 	0	 	
2011	BS	168	M25	Serviceberry	2	0	 	0	 	
2011	BS	168	M25	Serviceberry	1	0	 	0	 	
2011	BS	168	M25	Witch-Hazel	1	0	 	0	 	
2011	BS	168	M25	Witch-Hazel	2	0	 	0	 	
2011	BS	168	M25	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	168	M25	Striped-Maple	1	0	 	0	 	
2011	BS	168	M25	Striped-Maple	2	0	 	0	 	
2011	BS	168	M25	Yellow-Birch	2	0	 	0	 	
2011	BS	168	M25	Yellow-Birch	1	0	 	0	 	
2011	BS	168	M25	Basswood	1	0	 	0	 	
2011	BS	168	M25	Basswood	2	0	 	0	 	
2011	BS	168	M25	Black-Cherry	1	1	30	31.74388695	Noctuid	
2011	BS	168	M25	Red-Maple	1	1	20	10.8837656	Sawfly	
2011	BS	168	M25	White_Ash	1	0	 	0	 	
2011	BS	168	M25	White_Ash	2	0	 	0	 	
2011	BS	168	M25	Slippery Elm	1	1	4	0.155416945	Sawfly	
2011	BS	168	M25	Slippery Elm	2	0	 	0	 	
2011	BS	167	M9	American-Beech	2	0	 	0	 	
2011	BS	167	M9	American-Beech	1	0	 	0	 	
2011	BS	167	M9	Witch-Hazel	1	0	 	0	 	
2011	BS	167	M9	Witch-Hazel	2	0	 	0	 	
2011	BS	167	M9	American-Chestnut	2	0	 	0	 	
2011	BS	167	M9	American-Chestnut	1	0	 	0	 	
2011	BS	167	M9	Serviceberry	1	0	 	0	 	
2011	BS	167	M9	Serviceberry	2	0	 	0	 	
2011	BS	167	M9	Sugar-Maple	2	0	 	0	 	
2011	BS	167	M9	Sugar-Maple	1	0	 	0	 	
2011	BS	167	M9	Buckeye	1	0	 	0	 	
2011	BS	167	M9	Buckeye	2	0	 	0	 	
2011	BS	167	M9	Black-Locust	1	0	 	0	 	
2011	BS	167	M11	Witch-Hazel	1	0	 	0	 	
2011	BS	167	M11	Witch-Hazel	2	1	28	26.45801108	Noctuid	
2011	BS	167	M11	Buckeye	1	1	9	1.322087552	Notodontid	
2011	BS	167	M11	Buckeye	2	0	 	0	 	
2011	BS	167	M11	Sugar-Maple	2	0	 	0	 	
2011	BS	167	M11	Sugar-Maple	1	0	 	0	 	
2011	BS	167	M11	Yellow-Birch	1	0	 	0	 	
2011	BS	167	M11	Yellow-Birch	2	0	 	0	 	
2011	BS	167	M11	American-Beech	2	0	 	0	 	
2011	BS	167	M11	American-Beech	1	0	 	0	 	
2011	BS	167	M11	American-Chestnut	1	0	 	0	 	
2011	BS	167	M13	American-Beech	1	0	 	0	 	
2011	BS	167	M13	American-Beech	2	0	 	0	 	
2011	BS	167	M13	Buckeye	2	0	 	0	 	
2011	BS	167	M13	Buckeye	1	0	 	0	 	
2011	BS	167	M13	Striped-Maple	1	1	20	10.8837656	Sawfly	
2011	BS	167	M13	Witch-Hazel	1	0	 	0	 	
2011	BS	167	M13	Red-Oak	1	0	 	0	 	
2011	BS	167	M13	Sugar-Maple	1	0	 	0	 	
2011	BS	167	M13	Sugar-Maple	2	0	 	0	 	
2011	BS	167	M13	Fraser-Magnolia	1	0	 	0	 	
2011	BS	167	M13	Yellow-Birch	1	0	 	0	 	
2011	BS	167	M13	Yellow-Birch	2	0	 	0	 	
2011	BS	167	M13	Red-Maple	2	0	 	0	 	
2011	BS	167	M13	Red-Maple	1	0	 	0	 	
2011	BS	167	M13	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	167	M13	American-Chestnut	1	0	 	0	 	
2011	BS	167	M13	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q27	White_Ash	2	0	 	0	 	
2011	BS	172	Q27	White_Ash	1	0	 	0	 	
2011	BS	172	Q27	Witch-Hazel	1	0	 	0	 	
2011	BS	172	Q27	Witch-Hazel	2	0	 	0	 	
2011	BS	172	Q27	Serviceberry	2	0	 	0	 	
2011	BS	172	Q27	Serviceberry	1	0	 	0	 	
2011	BS	172	Q27	Sugar-Maple	1	0	 	0	 	
2011	BS	172	Q27	Sugar-Maple	2	0	 	0	 	
2011	BS	172	Q27	Yellow-Birch	2	0	 	0	 	
2011	BS	172	Q27	Yellow-Birch	1	0	 	0	 	
2011	BS	172	Q27	Sassafras	1	0	 	0	 	
2011	BS	172	Q27	Red-Oak	1	0	 	0	 	
2011	BS	172	Q27	Red-Oak	2	0	 	0	 	2 trees for 50 leaf sample
2011	BS	172	Q27	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q27	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q27	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	172	Q27	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	172	Q27	Black-Cherry	1	0	 	0	 	
2011	BS	172	Q27	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q27	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q21	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q21	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q21	Black-Birch	1	0	 	0	 	
2011	BS	172	Q21	Black-Birch	2	0	 	0	 	
2011	BS	172	Q21	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	172	Q21	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	172	Q21	Fraser-Magnolia	1	0	 	0	 	
2011	BS	172	Q21	Fraser-Magnolia	2	0	 	0	 	
2011	BS	172	Q21	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q21	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q21	Striped-Maple	1	0	 	0	 	
2011	BS	172	Q21	Striped-Maple	2	0	 	0	 	
2011	BS	172	Q21	Sugar-Maple	1	0	 	0	 	
2011	BS	172	Q19	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q19	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q19	Fraser-Magnolia	1	0	 	0	 	
2011	BS	172	Q19	Fraser-Magnolia	2	0	 	0	 	
2011	BS	172	Q19	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	172	Q19	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	172	Q19	Black-Gum	1	0	 	0	 	
2011	BS	172	Q19	Basswood	1	0	 	0	 	
2011	BS	172	Q19	Serviceberry	1	0	 	0	 	
2011	BS	172	Q19	Serviceberry	2	0	 	0	 	
2011	BS	172	Q19	Striped-Maple	1	1	22	13.9976738	Noctuid	
2011	BS	172	Q19	Striped-Maple	2	0	 	0	 	
2011	BS	172	Q19	Sugar-Maple	1	0	 	0	 	
2011	BS	172	Q19	Tulip-Poplar	1	0	 	0	 	
2011	BS	172	Q19	Red-Maple	1	0	 	0	 	
2011	BS	172	Q19	Red-Maple	2	0	 	0	 	
2011	BS	172	Q19	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q19	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q13	Witch-Hazel	1	0	 	0	 	
2011	BS	172	Q13	Witch-Hazel	2	0	 	0	 	
2011	BS	172	Q13	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q13	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q13	Black-Gum	1	0	 	0	 	
2011	BS	172	Q13	Black-Birch	1	0	 	0	 	
2011	BS	172	Q13	Black-Birch	2	0	 	0	 	
2011	BS	172	Q13	Red-Oak	1	0	 	0	 	two trees for 50 leaf sample
2011	BS	172	Q13	Red-Oak	2	0	 	0	 	
2011	BS	172	Q13	Dogwood spp.	1	0	 	0	 	
2011	BS	172	Q13	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q13	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q13	Serviceberry	1	0	 	0	 	
2011	BS	172	Q13	Sugar-Maple	1	0	 	0	 	
2011	BS	172	Q13	Yellow-Birch	1	0	 	0	 	
2011	BS	172	Q13	Yellow-Birch	2	0	 	0	 	
2011	BS	172	Q11	Red-Maple	2	0	 	0	 	
2011	BS	172	Q11	Red-Maple	1	0	 	0	 	
2011	BS	172	Q11	Witch-Hazel	1	0	 	0	 	
2011	BS	172	Q11	Witch-Hazel	2	0	 	0	 	
2011	BS	172	Q11	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q11	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q11	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q11	American-Chestnut	2	1	8	0.96876303	Tortricid/Pyraloid	
2011	BS	172	Q11	Fraser-Magnolia	2	0	 	0	 	
2011	BS	172	Q11	Fraser-Magnolia	1	0	 	0	 	
2011	BS	172	Q11	American-Beech	1	0	 	0	 	
2011	BS	172	Q11	Striped-Maple	1	0	 	0	 	
2011	BS	172	Q9	Witch-Hazel	1	0	 	0	 	
2011	BS	172	Q9	Witch-Hazel	2	0	 	0	 	
2011	BS	172	Q9	Serviceberry	1	0	 	0	 	
2011	BS	172	Q9	Serviceberry	2	0	 	0	 	
2011	BS	172	Q9	Striped-Maple	1	0	 	0	 	
2011	BS	172	Q9	Pignut-Hickory	1	0	 	0	 	
2011	BS	172	Q9	Red-Maple	1	0	 	0	 	
2011	BS	172	Q9	Red-Maple	2	0	 	0	 	
2011	BS	172	Q9	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q9	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q9	Red-Oak	1	0	 	0	 	2 trees for 50 leaf sample
2011	BS	172	Q9	Red-Oak	2	0	 	0	 	2 trees for 50 leaf sample
2011	BS	172	Q9	White_Ash	1	0	 	0	 	
2011	BS	172	Q9	Black-Gum	1	0	 	0	 	
2011	BS	172	Q9	Black-Cherry	1	0	 	0	 	
2011	BS	172	Q9	Black-Birch	1	0	 	0	 	
2011	BS	172	Q9	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q9	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q9	American-Beech	1	0	 	0	 	
2011	BS	172	Q7	Red-Maple	1	1	23	15.74060709	Noctuid	
2011	BS	172	Q7	Red-Maple	2	0	 	0	 	
2011	BS	172	Q7	Striped-Maple	2	0	 	0	 	
2011	BS	172	Q7	Striped-Maple	1	0	 	0	 	
2011	BS	172	Q7	Chestnut-Oak	1	0	 	0	 	
2011	BS	172	Q7	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q7	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q7	Black-Cherry	2	0	 	0	 	
2011	BS	172	Q7	Black-Cherry	1	0	 	0	 	
2011	BS	172	Q7	Black-Locust	1	0	 	0	 	
2011	BS	172	Q7	Black-Locust	2	1	10	1.746063329	Noctuid	
2011	BS	172	Q7	Red-Oak	2	0	 	0	 	
2011	BS	172	Q7	Red-Oak	1	0	 	0	 	
2011	BS	172	Q7	Sassafras	1	0	 	0	 	
2011	BS	172	Q7	Sassafras	2	0	 	0	 	
2011	BS	172	Q7	Serviceberry	2	0	 	0	 	
2011	BS	172	Q7	Serviceberry	1	0	 	0	 	
2011	BS	172	Q7	Sourwood	1	0	 	0	 	
2011	BS	172	Q7	Pignut-Hickory	1	0	 	0	 	
2011	BS	172	Q7	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q7	White_Ash	1	0	 	0	 	
2011	BS	172	Q5	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q5	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q5	Red-Maple	2	0	 	0	 	
2011	BS	172	Q5	Red-Maple	1	0	 	0	 	
2011	BS	172	Q5	Serviceberry	1	0	 	0	 	
2011	BS	172	Q5	Serviceberry	2	0	 	0	 	
2011	BS	172	Q5	Striped-Maple	2	0	 	0	 	
2011	BS	172	Q5	Striped-Maple	1	0	 	0	 	
2011	BS	172	Q5	Red-Oak	1	0	 	0	 	out of plot
2011	BS	172	Q5	Fraser-Magnolia	1	0	 	0	 	
2011	BS	172	Q5	Chestnut-Oak	1	0	 	0	 	
2011	BS	172	Q5	Black-Gum	1	0	 	0	 	
2011	BS	172	Q3	American-Chestnut	1	0	 	0	 	
2011	BS	172	Q3	American-Chestnut	2	0	 	0	 	
2011	BS	172	Q3	Red-Maple	2	0	 	0	 	
2011	BS	172	Q3	Red-Maple	1	0	 	0	 	
2011	BS	172	Q3	Sourwood	1	0	 	0	 	
2011	BS	172	Q3	Sourwood	2	0	 	0	 	
2011	BS	172	Q3	Striped-Maple	1	0	 	0	 	
2011	BS	172	Q3	Serviceberry	1	0	 	0	 	
2011	BS	172	Q3	Serviceberry	2	0	 	0	 	
2011	BS	172	Q3	Mountain-Winterberry	2	0	 	0	 	
2011	BS	172	Q3	Mountain-Winterberry	1	0	 	0	 	
2011	BS	172	Q3	Red-Oak	1	0	 	0	 	
2011	BS	172	Q3	Red-Oak	2	0	 	0	 	two trees for 50 leaf sample
2011	BS	172	Q3	Black-Birch	1	0	 	0	 	
2011	BS	172	Q3	Chestnut-Oak	1	0	 	0	 	
2011	BS	172	Q3	Black-Cherry	1	0	 	0	 	
2011	BS	172	Q3	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	172	Q3	Fraser-Magnolia	1	0	 	0	 	
2011	BS	173	U29	Chestnut-Oak	1	0	 	0	 	
2011	BS	173	U29	Chestnut-Oak	2	0	 	0	 	
2011	BS	173	U29	American-Chestnut	2	0	 	0	 	
2011	BS	173	U29	American-Chestnut	1	0	 	0	 	
2011	BS	173	U29	Pignut-Hickory	1	0	 	0	 	
2011	BS	173	U29	Pignut-Hickory	2	0	 	0	 	
2011	BS	173	U29	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U29	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U29	Black-Locust	1	0	 	0	 	
2011	BS	173	U29	Black-Locust	2	1	13	3.490361756	Sawfly	
2011	BS	173	U29	Yellow-Birch	2	0	 	0	 	
2011	BS	173	U29	Yellow-Birch	1	0	 	0	 	
2011	BS	173	U29	White-Oak	1	0	 	0	 	
2011	BS	173	U29	White-Oak	2	1	16	6.038606714	Sawfly	
2011	BS	173	U29	American-Beech	1	0	 	0	 	
2011	BS	173	U29	Red-Oak	1	0	 	0	 	2 trees for 50 leaf sample
2011	BS	173	U27	American-Chestnut	1	0	 	0	 	
2011	BS	173	U27	American-Chestnut	2	0	 	0	 	
2011	BS	173	U27	Yellow-Birch	2	0	 	0	 	
2011	BS	173	U27	Yellow-Birch	1	0	 	0	 	
2011	BS	173	U27	Serviceberry	1	0	 	0	 	
2011	BS	173	U27	Serviceberry	2	0	 	0	 	
2011	BS	173	U27	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U27	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U27	Striped-Maple	1	0	 	0	 	
2011	BS	173	U27	Striped-Maple	2	0	 	0	 	
2011	BS	173	U27	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U27	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	173	U25	American-Chestnut	1	0	 	0	 	
2011	BS	173	U25	American-Chestnut	2	0	 	0	 	
2011	BS	173	U25	Black-Birch	2	0	 	0	 	
2011	BS	173	U25	Black-Birch	1	0	 	0	 	
2011	BS	173	U25	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U25	Mountain-Winterberry	2	0	 	0	 	
2011	BS	173	U25	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	173	U25	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	173	U25	Fraser-Magnolia	1	0	 	0	 	
2011	BS	173	U25	Fraser-Magnolia	2	0	 	0	 	
2011	BS	173	U25	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U25	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U25	Striped-Maple	1	0	 	0	 	
2011	BS	173	U25	Red-Oak	1	0	 	0	 	
2011	BS	173	U25	Serviceberry	1	0	 	0	 	
2011	BS	173	U25	Serviceberry	2	0	 	0	 	
2011	BS	173	U25	Black-Cherry	1	0	 	0	 	
2011	BS	173	U23	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U23	Basswood	1	0	 	0	 	
2011	BS	173	U21	Yellow-Birch	1	0	 	0	 	
2011	BS	173	U19	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U19	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U19	Red-Maple	2	0	 	0	 	
2011	BS	173	U19	Red-Maple	1	0	 	0	 	
2011	BS	173	U19	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U19	Mountain-Winterberry	2	1	14	4.244612078	Sawfly	
2011	BS	173	U19	Yellow-Birch	2	0	 	0	 	
2011	BS	173	U19	Yellow-Birch	1	0	 	0	 	
2011	BS	173	U19	White_Ash	1	0	 	0	 	
2011	BS	173	U19	Striped-Maple	1	1	9	1.322087552	Sawfly	
2011	BS	173	U19	Striped-Maple	2	0	 	0	 	
2011	BS	173	U17	Yellow-Birch	2	0	 	0	 	
2011	BS	173	U17	Yellow-Birch	1	0	 	0	 	
2011	BS	173	U15	Fraser-Magnolia	1	0	 	0	 	
2011	BS	173	U15	Fraser-Magnolia	2	0	 	0	 	
2011	BS	173	U15	Witch-Hazel	2	1	5	0.280117862	Tortricid/Pyraloid	
2011	BS	173	U15	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U15	Yellow-Birch	1	0	 	0	 	
2011	BS	173	U15	Yellow-Birch	2	0	 	0	 	
2011	BS	173	U15	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U15	Buckeye	1	0	 	0	 	
2011	BS	173	U15	American-Beech	1	0	 	0	 	
2011	BS	173	U15	American-Beech	2	0	 	0	 	
2011	BS	173	U13	Striped-Maple	2	0	 	0	 	
2011	BS	173	U13	Striped-Maple	1	0	 	0	 	
2011	BS	173	U13	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U13	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U13	Sugar-Maple	1	0	 	0	 	
2011	BS	173	U13	Buckeye	1	0	 	0	 	
2011	BS	173	U13	Black-Locust	1	0	 	0	 	
2011	BS	173	U13	Black-Locust	2	0	 	0	 	
2011	BS	173	U13	American-Chestnut	2	0	 	0	 	
2011	BS	173	U13	American-Chestnut	1	0	 	0	 	
2011	BS	173	U13	Black-Cherry	1	1	3	0.072721044	Geometrid	
2011	BS	173	U13	Black-Cherry	1	1	9	1.322087552	Geometrid	
2011	BS	173	U13	Black-Cherry	2	1	12	2.825520619	Geometrid	
2011	BS	173	U13	Pignut-Hickory	1	0	 	0	 	
2011	BS	173	U13	Red-Maple	1	0	 	0	 	
2011	BS	173	U13	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U13	Mountain-Winterberry	2	0	 	0	 	
2011	BS	173	U11	American-Chestnut	2	0	 	0	 	
2011	BS	173	U11	American-Chestnut	1	0	 	0	 	
2011	BS	173	U11	Striped-Maple	1	0	 	0	 	
2011	BS	173	U11	Striped-Maple	2	0	 	0	 	
2011	BS	173	U11	Mountain-Winterberry	2	0	 	0	 	
2011	BS	173	U11	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U11	Red-Maple	1	0	 	0	 	
2011	BS	173	U11	Red-Maple	2	0	 	0	 	
2011	BS	173	U11	Sugar-Maple	2	0	 	0	 	
2011	BS	173	U11	Sugar-Maple	1	0	 	0	 	
2011	BS	173	U11	Black-Cherry	1	0	 	0	 	
2011	BS	173	U11	Black-Cherry	2	0	 	0	 	
2011	BS	173	U11	Fraser-Magnolia	1	0	 	0	 	
2011	BS	173	U11	White_Ash	1	0	 	0	 	
2011	BS	173	U9	American-Chestnut	1	0	 	0	 	
2011	BS	173	U9	American-Chestnut	2	0	 	0	 	
2011	BS	173	U9	Mountain-Winterberry	2	0	 	0	 	
2011	BS	173	U9	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U9	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U9	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U9	Striped-Maple	1	0	 	0	 	
2011	BS	173	U7	Red-Maple	1	0	 	0	 	
2011	BS	173	U7	Red-Maple	2	0	 	0	 	
2011	BS	173	U7	American-Chestnut	2	0	 	0	 	
2011	BS	173	U7	American-Chestnut	1	0	 	0	 	
2011	BS	173	U7	Serviceberry	1	0	 	0	 	
2011	BS	173	U7	Serviceberry	2	0	 	0	 	
2011	BS	173	U7	Witch-Hazel	2	0	 	0	 	
2011	BS	173	U7	Witch-Hazel	1	0	 	0	 	
2011	BS	173	U7	Mountain-Winterberry	1	0	 	0	 	
2011	BS	173	U7	Mountain-Winterberry	2	0	 	0	 	
2011	BS	173	U7	Striped-Maple	1	1	13	3.490361756	Sawfly	
2011	BS	173	U7	Striped-Maple	2	0	 	0	 	
2011	BS	173	U7	Cucumber-Magnolia	2	0	 	0	 	
2011	BS	173	U7	Cucumber-Magnolia	1	0	 	0	 	
2011	BS	173	U7	Fraser-Magnolia	1	0	 	0	 	
2011	BS	173	U7	Fraser-Magnolia	2	0	 	0	 	
2011	BS	173	U7	Chestnut-Oak	2	0	 	0	 	
2011	BS	173	U7	Chestnut-Oak	1	0	 	0	 	
2011	BS	173	U5	American-Chestnut	1	0	 	0	 	
2011	BS	173	U5	American-Chestnut	2	0	 	0	 	
2011	BS	173	U5	Black-Gum	2	0	 	0	 	
2011	BS	173	U5	Black-Gum	1	0	 	0	 	
2011	BS	173	U5	Sassafras	1	0	 	0	 	
2011	BS	173	U3	American-Chestnut	1	0	 	0	 	
2011	BS	173	U3	American-Chestnut	2	0	 	0	 	
2011	BS	173	U3	Black-Birch	2	0	 	0	 	
