"ID"	"SurveyFK"	"Group"	"Length"	"Quantity"	"PhotoURL"	"Notes"	"Hairy"	"Rolled"	"Tented"	"Sawfly"	"BeetleLarva"	"NeedToSendToINaturalist"
48613	66036	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48614	66036	"caterpillar"	"17"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48615	66037	"caterpillar"	"8"	6	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48616	66037	"caterpillar"	"10"	12	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48617	66038	"caterpillar"	"5"	1	""	"Noctuid"	0	0	0	0	0	0
48618	66041	"caterpillar"	"16"	1	""	"Noctuid"	0	0	0	0	0	0
48619	66042	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48620	66043	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
48621	66047	"caterpillar"	"4"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48622	66047	"caterpillar"	"3"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48623	66047	"caterpillar"	"7"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48624	66047	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48625	66048	"caterpillar"	"10"	15	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48626	66055	"caterpillar"	"17"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48627	66061	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
48628	66061	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
48629	66066	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48630	66066	"caterpillar"	"16"	1	""	"Noctuid"	0	0	0	0	0	0
48631	66068	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
48632	66085	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48633	66087	"bee"	"12"	1	""	"Sawfly"	0	0	0	1	0	0
48634	66087	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
48635	66095	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48636	66098	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48637	66102	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
48638	66103	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
48639	66105	"caterpillar"	"10"	2	""	"Noctuid"	0	0	0	0	0	0
48640	66125	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48641	66130	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48642	66130	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48643	66136	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48644	66140	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
48645	66143	"caterpillar"	"5"	1	""	"Geometrid"	0	0	0	0	0	0
48646	66144	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48647	66144	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48648	66144	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48649	66143	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
48650	66154	"caterpillar"	"18"	1	""	"Noctuid"	0	0	0	0	0	0
48651	66158	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48652	66159	"caterpillar"	"7"	1	""	"Other"	0	0	0	0	0	0
48653	66160	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
48654	66161	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48655	66164	"caterpillar"	"28"	1	""	"Noctuid"	0	0	0	0	0	0
48656	66165	"caterpillar"	"18"	1	""	"Noctuid"	0	0	0	0	0	0
48657	66166	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
48658	66171	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48659	66171	"bee"	"13"	4	""	"Sawfly"	0	0	0	1	0	0
48660	66172	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48661	66172	"caterpillar"	"24"	1	""	"Noctuid"	0	0	0	0	0	0
48662	66173	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48663	66184	"caterpillar"	"24"	1	""	"parasitized;Noctuid"	0	0	0	0	0	0
48664	66198	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
48665	66199	"bee"	"12"	4	""	"Sawfly"	0	0	0	1	0	0
48666	66204	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
48667	66208	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
48668	66209	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
48669	66213	"bee"	"12"	1	""	"Sawfly"	0	0	0	1	0	0
48670	66215	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48671	66218	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
48672	66222	"bee"	"8"	1	""	"Sawfly"	0	0	0	1	0	0
48673	66226	"caterpillar"	"23"	1	""	"Geometrid"	0	0	0	0	0	0
48674	66246	"caterpillar"	"18"	1	""	"Noctuid"	0	0	0	0	0	0
48675	66255	"caterpillar"	"16"	1	""	"Noctuid"	0	0	0	0	0	0
48676	66255	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48677	66276	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48678	66294	"unidentified"	"30"	1	""	"millipede-looking;Other"	0	0	0	0	0	0
48679	66296	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
48680	66303	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
48681	66317	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
48682	66329	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
48683	66329	"caterpillar"	"23"	1	""	"Geometrid"	0	0	0	0	0	0
48684	66329	"caterpillar"	"18"	1	""	"Geometrid"	0	0	0	0	0	0
48685	66333	"caterpillar"	"23"	1	""	"linden looper;Geometrid"	0	0	0	0	0	0
48686	66399	"bee"	"14"	1	""	"Sawfly"	0	0	0	1	0	0
48687	66404	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48688	66414	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
48689	66415	"caterpillar"	"17"	1	""	"Noctuid"	0	0	0	0	0	0
48690	66417	"bee"	"22"	1	""	"hymenopteran;Other"	0	0	0	1	0	0
48691	66417	"bee"	"20"	1	""	"hymenopteran;Other"	0	0	0	1	0	0
48692	66426	"caterpillar"	"15"	1	""	"white w/ yellow stripes;Noctuid"	0	0	0	0	0	0
48693	66452	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48694	66455	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48695	66469	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48696	66500	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
48697	66513	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
48698	66526	"caterpillar"	"3"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48699	66547	"caterpillar"	"3"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48700	66573	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48701	66612	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48702	66622	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
48703	66633	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
48704	66643	"caterpillar"	" "	1	""	""	0	0	0	0	0	0
48705	66645	"caterpillar"	"15"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48706	66675	"caterpillar"	"35"	1	""	"Noctuid"	0	0	0	0	0	0
48707	66677	"caterpillar"	"14"	1	""	"Other"	0	0	0	0	0	0
48708	66690	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
48709	66696	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
48710	66706	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
48711	66717	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48712	66717	"caterpillar"	"16"	1	""	"Noctuid"	0	0	0	0	0	0
48713	66743	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48714	66761	"caterpillar"	"19"	1	""	"Geometrid"	0	0	0	0	0	0
48715	66761	"caterpillar"	"8"	1	""	"fuzzy;Other"	1	0	0	0	0	0
48716	66779	"caterpillar"	"30"	1	""	"linden looper;Geometrid"	0	0	0	0	0	0
48717	66807	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48718	66817	"caterpillar"	"19"	1	""	"Noctuid"	0	0	0	0	0	0
48719	66817	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
48720	66836	"caterpillar"	"19"	1	""	"linden looper;Geometrid"	0	0	0	0	0	0
48721	66868	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48722	66874	"caterpillar"	"7"	1	""	"Notodontid"	0	0	0	0	0	0
48723	66880	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48724	66893	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
48725	66902	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48726	66926	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
48727	66926	"caterpillar"	"25"	1	""	"Noctuid"	0	0	0	0	0	0
48728	66934	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48729	66934	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
48730	66938	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48731	66939	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
48732	66939	"caterpillar"	"18"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48733	66940	"caterpillar"	"30"	1	""	"Geometrid"	0	0	0	0	0	0
48734	66941	"caterpillar"	"6"	1	""	"Noctuid"	0	0	0	0	0	0
48735	66954	"caterpillar"	"4"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48736	66955	"caterpillar"	"10"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48737	66974	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48738	66974	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48739	66975	"caterpillar"	"4"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48740	66975	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48741	66976	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
48742	66984	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48743	66985	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48744	66985	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48745	66996	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48746	66996	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
48747	66996	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
48748	67013	"caterpillar"	"26"	1	""	"Noctuid"	0	0	0	0	0	0
48749	67017	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48750	67040	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48751	67041	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
48752	67052	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48753	67052	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
48754	67074	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48755	67083	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48756	67099	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
48757	67107	"caterpillar"	"12"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48758	67107	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48759	67119	"caterpillar"	"15"	1	""	"Noctuid"	0	0	0	0	0	0
48760	67132	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48761	67132	"caterpillar"	"15"	1	""	"Noctuid"	0	0	0	0	0	0
48762	67133	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
48763	67152	"caterpillar"	"17"	1	""	"parasitized;Noctuid"	0	0	0	0	0	0
48764	67157	"caterpillar"	"19"	1	""	"Noctuid"	0	0	0	0	0	0
48765	67158	"bee"	"8"	1	""	"Sawfly"	0	0	0	1	0	0
48766	67185	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48767	67186	"caterpillar"	"15"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48768	67186	"caterpillar"	"12"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48769	67186	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48770	67186	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48771	67195	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
48772	67212	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48773	67212	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48774	67212	"caterpillar"	"28"	1	""	"Noctuid"	0	0	0	0	0	0
48775	67218	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48776	67222	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
48777	67223	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
48778	67248	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
48779	67248	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48780	67267	"caterpillar"	"8"	1	""	"Noctuid"	0	0	0	0	0	0
48781	67267	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
48782	67269	"caterpillar"	"29"	1	""	"Noctuid"	0	0	0	0	0	0
48783	67290	"caterpillar"	"24"	1	""	"Noctuid"	0	0	0	0	0	0
48784	67294	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
48785	67298	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48786	67298	"caterpillar"	"7"	3	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48787	67298	"caterpillar"	"5"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48788	67299	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48789	67299	"caterpillar"	"6"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48790	67304	"caterpillar"	"15"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48791	67305	"caterpillar"	"15"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48792	67305	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48793	67306	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48794	67340	"caterpillar"	"16"	1	""	"Noctuid"	0	0	0	0	0	0
48795	67343	"caterpillar"	"28"	1	""	"Geometrid"	0	0	0	0	0	0
48796	67344	"caterpillar"	"9"	1	""	"Noctuid"	0	0	0	0	0	0
48797	67344	"caterpillar"	"9"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48798	67353	"caterpillar"	"16"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48799	67362	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48800	67362	"caterpillar"	"12"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48801	67392	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48802	67392	"caterpillar"	"15"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48803	67393	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48804	67393	"caterpillar"	"14"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48805	67400	"caterpillar"	"12"	1	""	"Noctuid"	0	0	0	0	0	0
48806	67401	"caterpillar"	"19"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48807	67402	"caterpillar"	"30"	1	""	"Noctuid"	0	0	0	0	0	0
48808	67404	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48809	67409	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48810	67409	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48811	67409	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48812	67410	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
48813	67411	"caterpillar"	"7"	1	""	"Geometrid"	0	0	0	0	0	0
48814	67412	"caterpillar"	"15"	1	""	"Noctuid"	0	0	0	0	0	0
48815	67422	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
48816	67429	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48817	67434	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48818	67437	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
48819	67439	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
48820	67462	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48821	67472	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
48822	67487	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48823	67488	"caterpillar"	"13"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48824	67506	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48825	67513	"caterpillar"	"26"	1	""	"Noctuid"	0	0	0	0	0	0
48826	67516	"caterpillar"	"31"	1	""	"Noctuid"	0	0	0	0	0	0
48827	67526	"caterpillar"	"14"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48828	67528	"caterpillar"	"19"	1	""	"Geometrid"	0	0	0	0	0	0
48829	67550	"caterpillar"	"30"	1	""	"Noctuid"	0	0	0	0	0	0
48830	67562	"caterpillar"	"19"	1	""	"Noctuid"	0	0	0	0	0	0
48831	67568	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48832	67568	"caterpillar"	"11"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48833	67573	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48834	67574	"bee"	"12"	1	""	"Sawfly"	0	0	0	1	0	0
48835	67578	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
48836	67583	"caterpillar"	" "	1	""	"length not taken;Noctuid"	0	0	0	0	0	0
48837	67585	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
48838	67593	"caterpillar"	"19"	1	""	"Geometrid"	0	0	0	0	0	0
48839	67600	"caterpillar"	"30"	1	""	"Noctuid"	0	0	0	0	0	0
48840	67601	"bee"	"12"	1	""	"hymenoptera;Other"	0	0	0	1	0	0
48841	67615	"caterpillar"	"20"	1	""	"Noctuid"	0	0	0	0	0	0
48842	67616	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48843	67626	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
48844	67649	"caterpillar"	"24"	1	""	"Noctuid"	0	0	0	0	0	0
48845	67650	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
48846	67650	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
48847	67655	"caterpillar"	"27"	1	""	"Noctuid"	0	0	0	0	0	0
48848	67664	"caterpillar"	"27"	1	""	"Geometrid"	0	0	0	0	0	0
48849	67665	"caterpillar"	"25"	1	""	"Noctuid"	0	0	0	0	0	0
48850	67683	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
48851	67686	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
48852	67703	"caterpillar"	"22"	1	""	"Noctuid"	0	0	0	0	0	0
48853	67719	"caterpillar"	"27"	1	""	"Noctuid"	0	0	0	0	0	0
48854	67723	"bee"	"15"	1	""	"Sawfly"	0	0	0	1	0	0
48855	67724	"caterpillar"	"6"	1	""	"Geometrid"	0	0	0	0	0	0
48856	67731	"bee"	"7"	1	""	"Sawfly"	0	0	0	1	0	0
48857	67733	"caterpillar"	"25"	1	""	"Geometrid"	0	0	0	0	0	0
48858	67774	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48859	67777	"caterpillar"	"9"	1	""	"Geometrid"	0	0	0	0	0	0
48860	67777	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
48861	67779	"caterpillar"	"15"	1	""	"Geometrid"	0	0	0	0	0	0
48862	67779	"caterpillar"	"17"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48863	67799	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48864	67807	"caterpillar"	"5"	1	""	"Other"	0	0	0	0	0	0
48865	67813	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48866	67813	"caterpillar"	"9"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48867	67830	"bee"	"11"	1	""	"Sawfly"	0	0	0	1	0	0
48868	67837	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48869	67841	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48870	67854	"caterpillar"	"14"	1	""	"Noctuid"	0	0	0	0	0	0
48871	67854	"caterpillar"	"17"	1	""	"Other"	0	0	0	0	0	0
48872	67875	"caterpillar"	"11"	1	""	"Geometrid"	0	0	0	0	0	0
48873	67875	"caterpillar"	"15"	4	""	"Noctuid"	0	0	0	0	0	0
48874	67876	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
48875	67883	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
48876	67887	"caterpillar"	"20"	1	""	"Geometrid"	0	0	0	0	0	0
48877	67887	"caterpillar"	"25"	1	""	"Noctuid"	0	0	0	0	0	0
48878	67888	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48879	67907	"caterpillar"	"12"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48880	67924	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
48881	67958	"caterpillar"	"8"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48882	67963	"caterpillar"	"7"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48883	67970	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48884	67981	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
48885	67983	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48886	68020	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48887	68024	"caterpillar"	"16"	1	""	"Geometrid"	0	0	0	0	0	0
48888	68039	"caterpillar"	"10"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48889	68040	"caterpillar"	"14"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48890	68052	"caterpillar"	"4"	5	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48891	68074	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
48892	68112	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
48893	68113	"caterpillar"	"13"	1	""	"Geometrid"	0	0	0	0	0	0
48894	68176	"caterpillar"	"10"	1	""	"Geometrid"	0	0	0	0	0	0
48895	68177	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
48896	68208	"caterpillar"	"4"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48897	68208	"caterpillar"	"2"	1	""	"Noctuid"	0	0	0	0	0	0
48898	68226	"caterpillar"	"19"	1	""	"Noctuid"	0	0	0	0	0	0
48899	68228	"caterpillar"	"9"	1	""	"Other"	0	0	0	0	0	0
48900	68248	"bee"	"10"	1	""	"Sawfly"	0	0	0	1	0	0
48901	68294	"caterpillar"	"13"	1	""	"Noctuid"	0	0	0	0	0	0
48902	68380	"caterpillar"	"33"	1	""	"Other"	0	0	0	0	0	0
48903	68381	"caterpillar"	"4"	1	""	"Other"	0	0	0	0	0	0
48904	68386	"caterpillar"	"25"	1	""	"Noctuid"	0	0	0	0	0	0
48905	68408	"caterpillar"	"6"	2	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48906	68425	"caterpillar"	"8"	1	""	"Geometrid"	0	0	0	0	0	0
48907	68425	"caterpillar"	"21"	1	""	"Geometrid"	0	0	0	0	0	0
48908	68432	"caterpillar"	"22"	2	""	"Noctuid"	0	0	0	0	0	0
48909	68437	"caterpillar"	"11"	1	""	"Noctuid"	0	0	0	0	0	0
48910	68466	"bee"	"5"	1	""	"Sawfly"	0	0	0	1	0	0
48911	68486	"caterpillar"	"12"	1	""	"Geometrid"	0	0	0	0	0	0
48912	68516	"caterpillar"	"30"	1	""	"Geometrid"	0	0	0	0	0	0
48913	68516	"bee"	"4"	1	""	"Sawfly"	0	0	0	1	0	0
48914	68520	"caterpillar"	"25"	1	""	"Noctuid"	0	0	0	0	0	0
48915	68531	"caterpillar"	"7"	1	""	"Noctuid"	0	0	0	0	0	0
48916	68532	"bee"	"6"	1	""	"Sawfly"	0	0	0	1	0	0
48917	68564	"caterpillar"	"37"	1	""	"tussock moth;Other"	1	0	0	0	0	0
48918	68619	"caterpillar"	"5"	1	""	"unhealthy moving slow;Other"	0	0	0	0	0	0
48919	68693	"caterpillar"	"21"	1	""	"spiny faced dude;Other"	1	0	0	0	0	0
48920	68714	"bee"	"5"	1	""	"Sawfly"	0	0	0	1	0	0
48921	68736	"caterpillar"	"4"	1	""	"Geometrid"	0	0	0	0	0	0
48922	68793	"caterpillar"	"10"	1	""	"Noctuid"	0	0	0	0	0	0
48923	68800	"caterpillar"	"6"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48924	68808	"caterpillar"	"15"	1	""	"Tortricid/Pyraloid"	0	0	0	0	0	0
48925	68883	"caterpillar"	"21"	1	""	"Noctuid"	0	0	0	0	0	0
48926	68895	"caterpillar"	"23"	1	""	"Noctuid"	0	0	0	0	0	0
